,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,population,density,violent_crime,property_crime,other_crime,median_income,yr_sold,mon_sold,day_of_week,dist_to_loc0,dist_to_loc1,dist_to_loc2
123,445000.0,4,1.75,2100,4400,1.5,0,0,5,7,1720,380,1924,0,47.5299,-122.266,1850,4400,42731,6841.0,4.377,32.55,6.045,52276,2014,11,2,6.1064185045558474,9.890085717387615,5.795690790536654
124,770000.0,3,2.25,2910,10204,2.0,0,0,3,9,2910,0,1990,0,47.6897,-122.098,2700,13992,58442,2908.0,3.674,23.77,3.818,99192,2014,6,3,12.329856998052005,3.7655240264077325,19.08435618052061
125,1450000.0,4,2.75,2750,17789,1.5,0,0,3,8,1980,770,1914,1992,47.6141,-122.212,3060,11275,27946,3977.0,5.314,49.68,4.461,93521,2015,3,1,5.620976083636943,4.223610772536564,12.104816003951834
126,445000.0,3,2.25,2100,8201,1.0,0,2,3,8,1620,480,1967,0,47.5091,-122.244,2660,8712,24092,4966.0,3.539,41.63,13.36,58707,2014,7,4,7.866779756343954,10.472034806459954,4.877748079410426
127,260000.0,4,2.25,2160,8811,1.0,0,0,3,8,1360,800,1978,0,47.3129,-122.39,2090,8400,47510,4604.0,1.903,13.28,6.034,67906,2014,7,4,20.445005197532335,25.63643703491257,10.326431872319665
128,822500.0,5,3.5,2320,4960,2.0,0,0,5,7,1720,600,1926,0,47.6763,-122.352,1700,4960,45911,9905.0,3.018,37.68,5.193,75763,2014,6,5,4.931297979526414,10.662472201186127,15.899748249957268
129,430000.0,4,2.5,2070,4310,2.0,0,0,3,7,2070,0,2004,0,47.5319,-121.85,1970,3748,12699,171.0,1.868,11.49,4.966,121415,2015,4,1,23.053303809694594,14.997890838063553,21.722234870147894
130,212000.0,3,1.75,1060,7875,1.0,0,0,4,7,1060,0,1986,0,47.2761,-122.152,1420,7680,39816,892.0,1.833,16.39,5.579,70877,2015,1,1,24.311257733110878,25.13078560406773,13.78109234217547
131,660500.0,4,2.25,2010,9603,1.0,0,0,3,8,1440,570,1986,0,47.5343,-122.054,2060,9793,26141,469.0,2.244,14.26,4.039,100644,2015,4,2,13.88337574966088,8.07548449082726,12.859072155253859
132,784000.0,3,3.5,3950,111078,1.5,0,0,3,9,2460,1490,1989,0,47.697,-122.072,2480,88500,58442,2908.0,3.674,23.77,3.818,99192,2014,6,4,13.635221496502904,4.78978365104701,20.13427119756922
133,453246.0,3,2.5,2010,2287,2.0,0,0,3,8,1390,620,2014,0,47.5517,-121.998,1690,1662,24348,2719.0,1.588,18.73,5.424,99974,2014,5,1,16.020903149339993,8.622283553674539,15.732226671075331
134,675000.0,4,3.5,2140,2278,3.0,0,0,3,9,2140,0,2005,0,47.6734,-122.38,1540,2285,21147,9602.0,3.426,39.18,6.113,67566,2015,1,1,5.1508630838008616,11.891238966891983,15.960245083362441
135,199000.0,3,1.75,1320,17390,1.0,0,0,4,7,1320,0,1956,0,47.3257,-122.296,1550,19265,44151,3800.0,3.001,38.95,9.487,45894,2014,8,3,19.45410824719235,23.033501261436346,8.52030869161228
136,220000.0,4,1.75,2020,7840,1.0,0,0,3,7,1010,1010,1968,0,47.3309,-122.299,1750,8140,44151,3800.0,3.001,38.95,9.487,45894,2014,8,2,19.08432738842141,22.74385377703651,8.160017914894519
137,452000.0,4,2.25,2590,10002,1.0,0,0,4,8,1340,1250,1968,0,47.7689,-122.266,1550,10436,20419,3606.0,1.677,10.92,3.339,82448,2014,5,4,11.654444088411639,10.964512580407044,22.155945904570608
138,382500.0,2,1.0,1190,4440,1.0,0,0,3,6,1190,0,1981,0,47.7135,-122.287,1060,5715,37081,6879.0,3.736,34.6,6.566,53044,2014,7,1,7.705154639836279,8.934805867988011,18.283661071349744
139,519950.0,3,2.25,1170,1249,3.0,0,0,3,8,1170,0,2014,0,47.6722,-122.381,1350,1310,21147,9602.0,3.426,39.18,6.113,67566,2014,5,3,5.0968847631704985,11.9210105742196,15.890901870270731
140,665000.0,2,1.0,1110,3200,1.0,0,0,3,7,1110,0,1925,0,47.6338,-122.358,1170,3600,21039,8638.0,3.651,34.07,7.256,68383,2014,6,5,2.2564624529663284,10.64571022536059,13.063737627937135
141,527700.0,5,2.5,2820,9375,1.0,0,0,4,8,1550,1270,1968,0,47.5707,-122.128,2820,9375,36364,3402.0,1.774,27.96,2.973,110290,2014,7,2,9.822369466545203,4.754187274191922,11.586588125581745
142,205000.0,3,1.0,1610,8579,1.0,0,0,4,7,1010,600,1962,0,47.4563,-122.171,1610,8579,41938,2215.0,1.834,18.91,6.131,77780,2015,5,5,12.796683945914216,12.805146406901361,5.992256854459302
143,420000.0,3,1.0,1060,8097,1.0,0,0,4,7,940,120,1923,0,47.7144,-122.351,1560,7940,44555,6279.0,3.071,24.08,5.365,51499,2015,4,3,7.527541723886494,11.531092955956005,18.498252722984237
144,500000.0,4,2.25,2030,8517,1.0,0,0,4,8,1380,650,1961,0,47.5495,-122.174,2230,8824,36364,3402.0,1.774,27.96,2.973,110290,2015,2,5,8.345697772624103,6.555051034844002,9.06403818053048
145,921500.0,4,2.5,3670,315374,2.0,0,0,4,9,3670,0,1994,0,47.7421,-122.026,2840,87991,13585,785.0,1.124,9.068,4.59,137125,2014,12,3,17.05805883782705,8.568931050561151,23.909999251702057
146,890000.0,4,1.0,2550,4000,2.0,0,0,3,8,2370,180,1905,0,47.6354,-122.353,2200,4000,20715,10361.0,5.345,52.92,6.442,77034,2014,6,3,2.2400689602149493,10.40933085331375,13.124896220187152
147,430000.0,2,2.5,2420,60984,2.0,0,0,3,7,2420,0,2007,0,47.5262,-121.943,1940,193842,26141,469.0,2.244,14.26,4.039,100644,2014,8,3,18.963443798310763,11.69756075750374,17.447747585609434
148,258000.0,5,2.0,2260,12500,1.0,0,0,4,8,1130,1130,1960,0,47.3887,-122.286,1360,18000,33853,2024.0,3.906,45.95,32.51,48853,2014,10,4,15.18126847525379,18.804939370221796,4.20912998541591
149,511000.0,3,1.0,1430,3455,1.0,0,0,3,7,980,450,1947,0,47.6873,-122.336,1450,4599,45911,9905.0,3.018,37.68,5.193,75763,2014,11,2,5.606470992640608,10.16096105334304,16.556199608583956
150,532170.0,3,2.0,1360,3090,2.0,0,0,3,8,1360,0,1990,0,47.6838,-122.353,1500,3090,45911,9905.0,3.018,37.68,5.193,75763,2014,8,3,5.449254864811374,10.841702626728045,16.418891770532184
151,560000.0,3,1.0,1110,5000,1.5,0,0,3,7,1110,0,1947,0,47.655,-122.359,1420,5000,21147,9602.0,3.426,39.18,6.113,67566,2015,4,4,3.5969225134495053,10.736360363945135,14.50758937542309
152,282950.0,3,1.0,1250,8200,1.0,0,0,4,7,1250,0,1954,0,47.3255,-122.304,1680,8633,44151,3800.0,3.001,38.95,9.487,45894,2015,3,2,19.43907440809671,23.17520044023352,8.536587152532602
153,2250000.0,4,3.25,5180,19850,2.0,0,3,3,12,3540,1640,2006,0,47.562,-122.162,3160,9750,36364,3402.0,1.774,27.96,2.973,110290,2015,4,3,8.495329307523688,5.564754272734986,10.08603130240749
154,350000.0,1,1.0,700,5100,1.0,0,0,3,7,700,0,1942,0,47.679,-122.3,1010,5100,46206,7018.0,2.088,23.37,3.881,84159,2014,5,5,5.247325711057573,8.390901353675034,15.891740198478798
155,215000.0,3,1.0,1180,7669,1.0,0,0,4,7,1180,0,1967,0,47.4479,-122.176,1190,7669,41938,2215.0,1.834,18.91,6.131,77780,2014,7,1,13.140441229577851,13.414901217424504,5.738345972966625
156,650000.0,5,3.5,3960,25245,2.0,0,0,3,9,2500,1460,1996,0,47.525,-122.172,2640,13675,32489,4323.0,2.242,21.56,5.088,70683,2014,11,4,9.337475998678793,8.15546794185159,7.913639615684106
157,320000.0,4,2.75,2640,7500,1.0,0,0,3,8,1620,1020,1967,0,47.3135,-122.369,1980,7875,47510,4604.0,1.903,13.28,6.034,67906,2014,8,4,20.297171230062556,25.148692060084706,9.921606004102802
158,247000.0,3,2.0,1270,7198,1.5,0,0,3,7,1270,0,1916,2013,47.2086,-121.996,1160,7198,20987,52.0,2.915,19.47,11.21,66295,2014,11,4,31.649737083295232,30.41966201100443,21.839983879910115
159,320000.0,4,1.75,1760,11180,1.0,0,0,4,8,1760,0,1968,0,47.4715,-122.118,1730,11180,34463,1725.0,1.83,17.59,5.105,91465,2014,10,5,13.65109748127027,11.62018761711931,8.587885763796182
160,255000.0,5,2.25,2060,8632,1.0,0,0,3,7,1030,1030,1962,0,47.4877,-122.335,1010,11680,25922,5573.0,3.309,36.86,12.41,56809,2014,5,3,8.188767175277167,14.20573638655635,3.163668262034066
161,438000.0,3,1.75,1780,9660,1.0,0,0,3,7,1780,0,1962,0,47.7171,-122.193,1200,9660,40407,4428.0,3.867,23.14,3.325,77688,2015,3,1,10.030704600642078,6.121623657216146,19.169151339567044
162,900000.0,3,2.5,3400,16603,2.0,0,0,3,10,3400,0,2000,0,47.6012,-122.023,3400,12601,20715,2185.0,2.348,8.634,2.954,142926,2015,3,3,14.404181150948911,5.621734683419059,16.61846656465111
163,441000.0,3,2.75,1910,7280,1.0,0,0,3,7,1160,750,1979,0,47.7319,-122.224,1710,8152,40407,4428.0,3.867,23.14,3.325,77688,2014,6,5,10.036428555641582,7.751142319594469,19.85506156000425
164,420000.0,3,2.0,2020,38332,1.0,0,0,4,7,1010,1010,1975,0,47.4582,-122.023,2110,36590,26141,469.0,2.244,14.26,4.039,100644,2014,8,2,17.677585530925192,13.475454822277715,12.901185755715339
165,370000.0,3,1.75,1580,7000,1.0,0,0,3,7,1180,400,1976,0,47.7209,-122.168,1640,7500,40407,4428.0,3.867,23.14,3.325,77688,2014,12,1,11.005371806742332,5.902531973197872,19.750886985090112
166,269950.0,2,1.75,1340,7250,1.0,0,0,5,5,700,640,1949,0,47.408,-122.327,1830,9750,34584,4441.0,3.036,28.04,9.103,56364,2015,2,4,13.696518046797324,18.459808405881056,3.124515455144059
167,807100.0,4,2.5,2680,4499,2.0,0,0,3,9,2680,0,1999,0,47.565,-122.125,2920,4500,36364,3402.0,1.774,27.96,2.973,110290,2015,3,2,10.062560544848802,5.1517775145410765,11.40349498977091
168,653000.0,3,2.5,2680,9750,1.0,0,0,4,8,1610,1070,1979,0,47.7028,-122.231,2480,8750,40407,4428.0,3.867,23.14,3.325,77688,2014,6,4,8.166352107003037,6.436667714863662,17.818569644827157
169,371500.0,3,2.0,1370,8336,1.0,0,0,5,7,1370,0,1964,0,47.7458,-122.331,1770,7288,44555,6279.0,3.071,24.08,5.365,51499,2014,6,3,9.645671336192274,11.906550702320256,20.561933076888902
170,284000.0,3,1.75,1560,21000,1.0,0,0,3,7,1560,0,1954,0,47.4776,-122.337,1070,7920,20301,3580.0,2.851,26.31,14.63,63320,2015,3,1,8.888439292258031,14.78993530813969,2.6625179026973598
171,272000.0,3,1.75,2160,7140,1.0,0,0,4,7,1670,490,1978,0,47.3026,-122.374,1930,7350,47510,4604.0,1.903,13.28,6.034,67906,2015,1,5,21.06810740454523,25.927907518168055,10.70986387072547
172,313000.0,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,47.7658,-122.339,1480,7940,44555,6279.0,3.071,24.08,5.365,51499,2014,5,5,11.032086885527058,13.07860612008502,21.968968011394203
173,917500.0,4,2.5,3880,35003,2.0,0,0,3,10,2570,1310,1984,0,47.6477,-122.182,3740,35230,34338,3696.0,2.739,22.71,3.364,103250,2015,1,5,7.554901330440622,2.5087658364395207,14.770115281067133
174,673000.0,4,2.25,2590,8190,2.0,0,0,4,8,2590,0,1980,0,47.5619,-122.125,2260,8335,36364,3402.0,1.774,27.96,2.973,110290,2014,9,1,10.125511623528785,5.365799103398673,11.254155290239245
175,425000.0,3,2.5,1120,1100,2.0,0,0,3,8,820,300,2008,0,47.6106,-122.31,1590,1795,31454,13594.0,8.105,52.65,10.35,53570,2015,2,2,1.073431316430416,8.639449354912912,11.177824785943134
176,399950.0,5,2.75,1970,5400,1.0,0,0,3,7,1320,650,1986,0,47.5868,-122.308,1280,2150,26881,7895.0,5.649,61.92,9.129,55950,2014,7,3,1.7486132774945757,9.076671747350069,9.530839771678336
177,385000.0,3,1.0,1220,4800,1.0,0,0,3,6,1220,0,1901,0,47.6101,-122.307,1200,4800,31454,13594.0,8.105,52.65,10.35,53570,2014,5,5,1.1998842236677634,8.511806455923754,11.137630515647983
178,269950.0,3,1.5,1950,7560,1.0,0,2,4,7,1320,630,1975,0,47.1976,-121.999,1950,8941,20987,52.0,2.915,19.47,11.21,66295,2014,11,1,32.244428948690974,31.136265731199803,22.335787466239164
179,330000.0,2,1.0,1350,8220,1.0,0,0,3,7,1060,290,1949,0,47.7224,-122.358,1540,8280,19030,3341.0,1.705,15.28,6.404,95648,2015,1,3,8.118687301432027,12.07447297068816,19.090727030336822
180,260000.0,3,2.5,1670,5797,2.0,0,0,3,7,1670,0,1988,0,47.3505,-122.179,1670,6183,33769,4741.0,2.572,43.34,15.31,51446,2014,7,5,19.05915046613757,20.10146005343544,8.815347735678392
181,470000.0,4,3.0,2380,5125,1.5,0,0,4,7,1680,700,1925,0,47.5384,-122.376,1410,5375,20698,6732.0,3.632,30.94,8.22,66408,2015,4,2,5.112047141365544,13.444160786797061,7.151560184837265
182,589000.0,4,3.0,2440,9600,2.0,0,0,5,7,2440,0,1961,0,47.7044,-122.2,2290,9600,40407,4428.0,3.867,23.14,3.325,77688,2014,6,5,9.15617320068598,5.555820594473568,18.237627611884584
183,163500.0,2,1.5,1050,3419,2.0,0,0,3,7,1050,0,1996,0,47.3848,-122.039,1050,3417,31171,469.0,1.548,13.43,5.03,95043,2014,7,3,20.523917363168863,18.09797676006454,12.931087914843216
184,835000.0,4,2.75,3130,13412,2.0,0,0,3,9,2140,990,1993,0,47.6993,-122.102,2260,9984,58442,2908.0,3.674,23.77,3.818,99192,2014,9,5,12.492991011397136,4.3254129710525175,19.57660959600832
185,1095000.0,5,3.0,4090,12850,1.0,0,2,4,10,2090,2000,1986,0,47.6627,-122.188,2540,10270,34338,3696.0,2.739,22.71,3.364,103250,2014,11,5,7.762324525335216,3.159679650840727,15.643224822151742
186,269000.0,4,1.75,1490,10000,1.0,0,0,4,8,1100,390,1969,0,47.3099,-122.379,2190,8910,47510,4604.0,1.903,13.28,6.034,67906,2015,4,3,20.589487712801215,25.5812011634797,10.317488801334648
187,560000.0,3,2.5,1900,8744,2.0,0,0,3,8,1900,0,1987,0,47.62,-122.043,2030,8744,25748,2411.0,2.266,7.717,2.082,143686,2014,5,1,13.499594255383148,4.247144804635791,16.79242162359065
188,615000.0,4,1.0,1330,2400,1.5,0,0,4,6,1330,0,1901,0,47.65,-122.34,1330,4400,45911,9905.0,3.018,37.68,5.193,75763,2015,4,6,3.0485973826420545,9.825686343404291,14.020191993086383
189,585188.0,3,2.25,2230,10026,1.0,0,0,3,8,1430,800,1975,0,47.6647,-122.153,2230,9340,58442,2908.0,3.674,23.77,3.818,99192,2014,12,5,9.266668768235332,2.056218654188534,16.380967134082052
190,305000.0,3,1.75,1650,9480,1.0,0,0,3,7,1220,430,1977,0,47.726,-122.191,1540,8400,40407,4428.0,3.867,23.14,3.325,77688,2014,8,1,10.565195178793957,6.626025136350361,19.78738136495963
191,166950.0,3,1.0,1190,8820,1.0,0,0,3,6,1190,0,1959,0,47.4616,-122.184,1230,7980,41938,2215.0,1.834,18.91,6.131,77780,2014,11,3,12.147046450029304,12.551847483613834,5.43354115392873
192,799000.0,3,2.5,2140,9897,1.0,0,0,4,8,2140,0,1959,0,47.5505,-122.219,2680,10083,22699,3591.0,2.093,19.23,3.915,126359,2014,9,5,6.526900885289229,7.4300483336200775,7.940949229742908
193,400000.0,3,2.5,2180,7508,1.0,0,0,4,7,1420,760,1962,0,47.7606,-122.336,1900,7818,44555,6279.0,3.071,24.08,5.365,51499,2014,6,3,10.669670529910794,12.736528477781977,21.59935398891586
194,230000.0,3,1.0,1060,10228,1.0,0,0,3,7,1060,0,1948,0,47.7481,-122.3,1570,10228,32778,4330.0,1.937,18.3,5.677,72281,2014,12,1,9.917527159371915,10.91693626230904,20.666119271842042
195,256883.0,3,2.5,1690,5025,2.0,0,0,3,8,1690,0,2003,0,47.2779,-122.347,2550,5001,47510,4604.0,1.903,13.28,6.034,67906,2014,5,4,22.69427508921369,26.971471565881174,12.035291134532628
196,423000.0,4,2.0,1970,6480,1.5,0,0,5,7,1130,840,1920,0,47.5511,-122.312,1500,6480,22374,2989.0,5.26,47.98,12.22,52232,2014,11,2,3.9206601310782387,10.469766234798596,7.081364965978491
197,465000.0,3,2.5,2150,4084,2.0,0,0,3,8,2150,0,2007,0,47.5488,-122.372,1750,2385,20698,6732.0,3.632,30.94,8.22,66408,2014,7,3,4.3803930381810225,12.920903445191357,7.695779138026465
198,440000.0,3,2.5,1910,66211,2.0,0,0,3,7,1910,0,1997,0,47.5385,-121.911,2330,67268,5650,236.0,1.63,11.94,6.626,93777,2015,1,2,20.17916171970987,12.344025246350443,19.131352602261693
199,385000.0,3,1.75,1350,155073,1.0,0,0,4,7,1350,0,1969,0,47.4058,-121.994,1560,50965,31171,469.0,1.548,13.43,5.03,95043,2014,10,2,20.993948988723005,17.340887353894967,14.556809490530856
200,210000.0,3,1.0,860,11725,1.0,0,0,4,6,860,0,1943,0,47.5093,-122.184,1300,9514,32489,4323.0,2.242,21.56,5.088,70683,2015,3,3,9.6183743454561,9.34786750133879,6.7895520731742405
201,297000.0,3,2.5,1940,14952,2.0,0,0,3,8,1940,0,1994,0,47.3777,-122.165,2030,10450,43673,1537.0,1.65,13.63,6.519,87342,2014,11,3,17.610251081072587,18.16455397172313,7.962844170421245
202,470000.0,3,1.0,1010,5000,1.0,0,0,3,7,1010,0,1952,0,47.675,-122.394,1680,5000,21147,9602.0,3.426,39.18,6.113,67566,2014,7,3,5.558921923213228,12.55163978546309,16.233845040050618
203,226500.0,3,1.5,1300,7370,1.0,0,0,4,7,900,400,1976,0,47.3025,-122.37,1430,7500,47510,4604.0,1.903,13.28,6.034,67906,2014,8,1,21.058450952138685,25.852399730299215,10.656406696666206
204,274250.0,3,1.0,910,8450,1.0,0,0,4,6,910,0,1962,0,47.4787,-122.158,1400,8040,34463,1725.0,1.83,17.59,5.105,91465,2015,3,2,11.981077825911122,11.189517821685868,6.889672911282867
205,840000.0,4,1.75,2480,11010,1.0,0,0,4,9,1630,850,1966,0,47.5378,-122.219,2770,10744,22699,3591.0,2.093,19.23,3.915,126359,2014,8,1,7.080347395751043,8.171408827135426,7.178035867086504
206,677900.0,3,2.5,2440,4587,2.0,0,0,3,8,2440,0,2010,0,47.7073,-122.114,2750,4587,58442,2908.0,3.674,23.77,3.818,99192,2014,9,5,12.321720741301805,4.739759810757947,19.816838406241956
207,425000.0,3,1.0,1010,5864,1.0,0,0,3,7,1010,0,1915,0,47.5733,-122.381,1290,5000,22241,7523.0,2.393,23.06,5.21,74274,2015,2,4,3.218687474369789,12.577237997294926,9.406227922198267
208,180250.0,2,0.75,900,9600,1.0,0,0,3,6,900,0,1941,0,47.4604,-122.339,1250,14280,20301,3580.0,2.851,26.31,14.63,63320,2014,11,7,10.079060057161255,15.766644056798462,2.0366113566533817
209,464000.0,6,3.0,2300,3404,2.0,0,0,3,7,1600,700,1920,1994,47.7067,-122.343,1560,1312,44555,6279.0,3.071,24.08,5.365,51499,2014,7,4,6.962461543381401,10.96473714261251,17.92433499741103
210,320000.0,4,2.25,1550,7579,2.0,0,0,3,8,1550,0,1993,0,47.354,-122.047,1630,6397,31171,469.0,1.548,13.43,5.03,95043,2015,4,3,21.9292461509993,20.09879727216605,13.481705700326442
211,625504.0,3,2.25,1270,1566,2.0,0,0,3,8,1060,210,2014,0,47.6647,-122.284,1160,1327,43924,10643.0,12.91,47.57,6.293,45560,2014,7,4,4.620935769241567,7.398824227855905,14.919565049302602
212,592500.0,4,2.5,2240,12032,1.0,0,0,3,9,2240,0,1983,0,47.6143,-122.017,2520,12368,25748,2411.0,2.266,7.717,2.082,143686,2014,5,4,14.688387119694472,5.520489272617489,17.41462954369462
213,465000.0,3,2.5,2714,17936,2.0,0,0,3,9,2714,0,2005,0,47.3185,-122.275,2590,18386,31911,1717.0,2.401,18.87,8.3,71746,2015,1,3,20.05652125769891,23.19660524154258,9.085263987162586
214,477000.0,4,2.75,1720,6270,2.0,0,0,3,8,1720,0,1978,0,47.5458,-122.268,2130,8700,42731,6841.0,4.377,32.55,6.045,52276,2014,5,2,5.132571522537239,9.141330428410118,6.841104893283089
215,280000.0,2,1.0,850,16400,1.0,0,0,3,6,850,0,1923,0,47.4889,-122.299,1100,14459,33734,3794.0,3.43,48.53,8.149,49233,2015,1,4,8.250437868311883,13.066161942485172,2.7568701938811166
216,1505000.0,5,3.0,3300,33474,1.0,0,3,3,9,1870,1430,1957,1991,47.5673,-122.21,3836,20953,22699,3591.0,2.093,19.23,3.915,126359,2015,2,6,6.29297090989954,6.241043971651778,9.164506833335581
217,445838.0,3,2.5,2250,5692,2.0,0,0,3,8,2250,0,2000,0,47.5133,-122.379,1320,5390,25922,5573.0,3.309,36.86,12.41,56809,2014,7,4,6.781110968055459,14.535412812224305,5.810612806248168
218,1072000.0,2,2.25,3900,14864,1.0,0,3,3,8,1950,1950,1947,0,47.5884,-122.291,2580,5184,26881,7895.0,5.649,61.92,9.129,55950,2014,8,4,2.275888044956796,8.309711001508433,9.638591224149962
219,467000.0,2,1.5,1320,10800,1.0,0,0,4,8,1320,0,1947,0,47.7145,-122.367,2120,12040,19030,3341.0,1.705,15.28,6.404,95648,2014,10,4,7.657116217371145,12.203762473600825,18.617820239312437
220,686000.0,4,2.5,2760,6440,2.0,0,0,3,10,2760,0,1999,0,47.5836,-122.026,3070,8127,20715,2185.0,2.348,8.634,2.954,142926,2014,8,5,14.347901231442865,6.1773917249164505,15.76539272922905
221,279950.0,3,2.0,1750,9750,1.0,0,0,3,7,1350,400,1961,0,47.398,-122.299,1900,10125,34584,4441.0,3.036,28.04,9.103,56364,2014,6,4,14.46812158287236,18.465829709892763,3.523811218931367
222,527000.0,4,2.25,2330,19436,2.0,0,0,3,8,2330,0,1987,0,47.7663,-122.215,1910,10055,29212,3569.0,2.243,15.56,3.249,71720,2014,9,4,12.330197933757912,9.62096807277545,22.268385364532598
223,325000.0,3,2.25,2220,16020,1.0,0,0,4,8,1780,440,1966,0,47.3758,-122.217,2080,9583,33769,4741.0,2.572,43.34,15.31,51446,2014,9,4,16.801785795550224,18.6721756672033,6.341038960216128
224,328000.0,3,2.25,2020,8379,2.0,0,0,3,7,2020,0,1994,0,47.3828,-122.023,2020,8031,31171,469.0,1.548,13.43,5.03,95043,2014,9,3,21.130171466606562,18.419700883595365,13.681968422035373
225,390000.0,3,2.25,1250,7500,1.0,0,0,5,7,1250,0,1942,0,47.5123,-122.373,1280,7392,25922,5573.0,3.309,36.86,12.41,56809,2014,6,3,6.762400221211233,14.354923816162188,5.579807771983303
226,479950.0,2,2.0,1510,6516,1.0,0,0,3,8,1510,0,2005,0,47.7076,-122.013,1640,6009,18784,662.0,1.616,6.894,3.648,116518,2015,3,1,16.42045909218652,7.177588735339437,22.286862069026625
227,264950.0,4,2.25,1720,9753,1.0,0,0,4,7,1120,600,1978,0,47.2922,-122.371,1510,9753,47510,4604.0,1.903,13.28,6.034,67906,2014,5,4,21.771547100457603,26.515491639189364,11.348527599542498
228,235000.0,3,1.0,1430,15246,1.0,0,0,4,7,980,450,1961,0,47.4075,-122.214,1960,13068,36581,4877.0,1.976,18.43,10.78,63709,2015,1,4,14.79420514807467,16.507565371900878,4.89221839965999
229,516500.0,3,2.5,1480,4729,2.0,0,0,3,7,1480,0,2004,0,47.6794,-122.034,2250,4729,18784,662.0,1.616,6.894,3.648,116518,2015,3,2,14.77012893653496,5.2299321008335555,20.145348801025726
230,655000.0,2,1.75,1450,15798,2.0,1,4,3,7,1230,220,1915,1978,47.4497,-122.375,2030,13193,20301,3580.0,2.851,26.31,14.63,63320,2015,4,1,10.996897013130237,17.409222607186997,3.5607206323299185
231,500000.0,4,2.75,2280,15347,1.0,0,0,5,7,2280,0,1960,0,47.5218,-122.164,2280,15347,34463,1725.0,1.83,17.59,5.105,91465,2014,6,1,9.768766826820725,8.289816252130834,8.05712701526047
232,315000.0,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,1978,0,47.3103,-122.339,2120,8236,47510,4604.0,1.903,13.28,6.034,67906,2014,11,5,20.447483453417885,24.76076430336843,9.766167817571919
233,213000.0,2,1.0,1000,10200,1.0,0,0,3,6,1000,0,1961,0,47.5687,-121.899,1150,13702,5650,236.0,1.63,11.94,6.626,93777,2014,11,4,20.348710161232926,11.799985053728122,20.409996008500883
234,475000.0,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,47.5575,-122.303,2090,4800,22374,2989.0,5.26,47.98,12.22,52232,2014,9,2,3.6279253966356357,9.87145735875021,7.499272064085507
235,1025000.0,5,4.0,3760,28040,2.0,0,0,3,10,3760,0,1983,0,47.6489,-122.183,3430,35096,34338,3696.0,2.739,22.71,3.364,103250,2014,6,2,7.543805413620356,2.573770862672195,14.830146441320379
236,416000.0,3,2.0,2220,94300,1.0,0,0,5,7,1640,580,1976,0,47.3459,-121.95,2070,80100,5025,334.0,1.616,12.73,41.72,85398,2015,4,4,25.33540619031923,21.948762321890555,17.801001680589568
237,410000.0,4,1.0,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,47.6136,-122.303,1510,4740,31454,13594.0,8.105,52.65,10.35,53570,2015,3,5,1.4487451471903576,8.275129152535198,11.374575640604244
238,800000.0,3,3.5,3830,221284,2.0,0,0,3,10,3530,300,1993,0,47.7641,-122.023,2920,148539,13585,785.0,1.124,9.068,4.59,137125,2014,7,2,18.048324210272696,9.931833279542785,25.279821119988377
239,472000.0,6,2.5,4410,14034,1.0,0,2,4,9,2350,2060,1965,0,47.3376,-122.324,2600,13988,44151,3800.0,3.001,38.95,9.487,45894,2014,5,4,18.56252905796951,22.750484473482942,7.786810699061691
240,225000.0,3,1.75,1430,8505,1.0,0,0,4,7,1430,0,1968,0,47.3173,-122.319,1190,8640,44151,3800.0,3.001,38.95,9.487,45894,2014,12,1,19.97066163462757,23.95646339970187,9.1486314120766
241,210000.0,2,1.0,830,6000,1.0,0,0,3,6,830,0,1940,0,47.5308,-122.376,830,4960,20698,6732.0,3.632,30.94,8.22,66408,2014,10,3,5.597255239337561,13.725036715687049,6.7033690041666905
242,455000.0,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,1925,0,47.6727,-122.299,1450,3750,46206,7018.0,2.088,23.37,3.881,84159,2015,1,2,4.84627699438813,8.215342285589193,15.45635173647839
